"group1","variable","variable_level","context","stat_name","stat"
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0377","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0377","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0378","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0378","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0378","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0378","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0378","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0378","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0378","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0378","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0378","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0388","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0388","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0388","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0388","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0388","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0388","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0388","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0388","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0388","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0390","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0390","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0390","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0390","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0390","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0390","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0390","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0390","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0390","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0391","incidence","n_subjects",4
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0391","incidence","pct_subjects",4.65116279069767
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0391","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0391","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0391","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0391","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0391","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0391","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0391","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0392","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0392","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0392","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0392","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0392","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0392","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0392","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0392","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0392","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0393","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0393","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0393","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0393","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0393","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0393","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0393","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0393","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0393","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0398","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0398","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0398","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0398","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0398","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0398","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0398","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0398","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0398","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0399","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0399","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0399","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0399","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0399","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0399","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0399","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0399","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0399","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0409","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0409","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0409","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0409","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0409","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0409","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0409","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0409","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0409","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0418","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0418","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0418","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0418","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0418","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0418","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0418","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0418","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0418","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0419","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0419","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0419","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0419","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0419","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0419","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0419","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0419","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0419","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0420","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0420","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0420","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0420","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0420","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0420","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0420","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0420","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0420","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0424","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0424","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0424","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0424","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0424","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0424","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0424","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0424","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0424","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0443","incidence","n_subjects",6
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0443","incidence","pct_subjects",6.97674418604651
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0443","incidence","n_events",6
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0443","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0443","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0443","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0443","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0443","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0443","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0447","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0447","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0447","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0447","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0447","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0447","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0447","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0447","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0447","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0448","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0448","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0448","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0448","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0448","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0448","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0448","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0448","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0448","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0457","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0457","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0457","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0457","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0457","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0457","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0457","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0457","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0457","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0461","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0461","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0461","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0461","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0461","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0461","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0461","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0461","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0461","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0463","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0463","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0463","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0463","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0463","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0463","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0463","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0463","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0463","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0469","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0469","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0469","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0469","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0469","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0469","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0469","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0469","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0469","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0472","incidence","n_subjects",2
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0472","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0472","incidence","n_events",7
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0472","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0472","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0472","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0472","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0472","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0472","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0473","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0473","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0473","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0473","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0473","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0473","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0473","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0473","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0473","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0486","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0486","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0486","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0486","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0486","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0486","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0486","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0486","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0486","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0491","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0491","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0491","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0491","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0491","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0491","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0491","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0491","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0491","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0492","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0492","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0492","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0492","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0492","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0492","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0492","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0492","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0492","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0496","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0496","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0496","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0496","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0496","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0496","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0496","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0496","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0496","incidence","n_events",0
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0500","incidence","n_subjects",1
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0500","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no MedDRA SOC in source)","VERBATIM_0500","incidence","n_events",2
