"group1","variable","variable_level","context","stat_name","stat"
"Placebo","CHG","MCV","descriptive","median",2
"Placebo","CHG","MCV","descriptive","min",-8
"Placebo","CHG","MCV","descriptive","max",12
"Placebo","CHG","MONO","descriptive","N",640
"Placebo","CHG","MONO","descriptive","mean",0.013125
"Placebo","CHG","MONO","descriptive","sd",0.134612118827434
"Placebo","CHG","MONO","descriptive","median",0.02
"Placebo","CHG","MONO","descriptive","min",-0.4
"Placebo","CHG","MONO","descriptive","max",0.75
"Placebo","CHG","PH","descriptive","N",252
"Placebo","CHG","PH","descriptive","mean",0.0119047619047619
"Placebo","CHG","PH","descriptive","sd",0.780653229671891
"Placebo","CHG","PH","descriptive","median",0
"Placebo","CHG","PH","descriptive","min",-3
"Placebo","CHG","PH","descriptive","max",2
"Placebo","CHG","PHOS","descriptive","N",646
"Placebo","CHG","PHOS","descriptive","mean",0.0139956656346749
"Placebo","CHG","PHOS","descriptive","sd",0.165287394802868
"Placebo","CHG","PHOS","descriptive","median",0.0322899999999999
"Placebo","CHG","PHOS","descriptive","min",-0.6458
"Placebo","CHG","PHOS","descriptive","max",0.61351
"Placebo","CHG","PLAT","descriptive","N",637
"Placebo","CHG","PLAT","descriptive","mean",-7.82574568288854
"Placebo","CHG","PLAT","descriptive","sd",35.739704894262
"Placebo","CHG","PLAT","descriptive","median",-5
"Placebo","CHG","PLAT","descriptive","min",-155
"Placebo","CHG","PLAT","descriptive","max",149
"Placebo","CHG","POLYCHR","descriptive","N",3
"Placebo","CHG","POLYCHR","descriptive","mean",0
"Placebo","CHG","POLYCHR","descriptive","sd",0
"Placebo","CHG","POLYCHR","descriptive","median",0
"Placebo","CHG","POLYCHR","descriptive","min",0
"Placebo","CHG","POLYCHR","descriptive","max",0
"Placebo","CHG","PROT","descriptive","N",647
"Placebo","CHG","PROT","descriptive","mean",-0.633693972179289
"Placebo","CHG","PROT","descriptive","sd",4.08807551432773
"Placebo","CHG","PROT","descriptive","median",-1
"Placebo","CHG","PROT","descriptive","min",-14
"Placebo","CHG","PROT","descriptive","max",16
"Placebo","CHG","RBC","descriptive","N",640
"Placebo","CHG","RBC","descriptive","mean",-0.08421875
"Placebo","CHG","RBC","descriptive","sd",0.25160085068873
"Placebo","CHG","RBC","descriptive","median",-0.100000000000001
"Placebo","CHG","RBC","descriptive","min",-0.899999999999999
"Placebo","CHG","RBC","descriptive","max",0.7
"Placebo","CHG","SODIUM","descriptive","N",645
"Placebo","CHG","SODIUM","descriptive","mean",0.524031007751938
"Placebo","CHG","SODIUM","descriptive","sd",3.36470479895788
"Placebo","CHG","SODIUM","descriptive","median",1
"Placebo","CHG","SODIUM","descriptive","min",-9
"Placebo","CHG","SODIUM","descriptive","max",13
"Placebo","CHG","SPGRAV","descriptive","N",252
"Placebo","CHG","SPGRAV","descriptive","mean",0.000968253968253979
"Placebo","CHG","SPGRAV","descriptive","sd",0.00691719551205373
"Placebo","CHG","SPGRAV","descriptive","median",0
"Placebo","CHG","SPGRAV","descriptive","min",-0.016
"Placebo","CHG","SPGRAV","descriptive","max",0.0209999999999999
"Placebo","CHG","URATE","descriptive","N",647
"Placebo","CHG","URATE","descriptive","mean",0.478046367851624
"Placebo","CHG","URATE","descriptive","sd",39.3905407920808
"Placebo","CHG","URATE","descriptive","median",0
"Placebo","CHG","URATE","descriptive","min",-214.128
"Placebo","CHG","URATE","descriptive","max",166.544
"Placebo","CHG","WBC","descriptive","N",640
"Placebo","CHG","WBC","descriptive","mean",-0.3303125
"Placebo","CHG","WBC","descriptive","sd",1.18041181210876
"Placebo","CHG","WBC","descriptive","median",-0.31
"Placebo","CHG","WBC","descriptive","min",-3.73
"Placebo","CHG","WBC","descriptive","max",4.46
