"group1","variable","variable_level","context","stat_name","stat"
"Zanomaline Low Dose (54 mg)","PT|EYE DISORDERS","EYE SWELLING [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|EYE DISORDERS","EYE SWELLING [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|EYE DISORDERS","EYE SWELLING [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|EYE DISORDERS","EYE SWELLING [MILD]","incidence","n_events",0
"Placebo","SOC","GASTROINTESTINAL DISORDERS","incidence","n_subjects",17
"Placebo","SOC","GASTROINTESTINAL DISORDERS","incidence","pct_subjects",19.7674418604651
"Placebo","SOC","GASTROINTESTINAL DISORDERS","incidence","n_events",22
"Zanomaline Low Dose (54 mg)","SOC","GASTROINTESTINAL DISORDERS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","GASTROINTESTINAL DISORDERS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","GASTROINTESTINAL DISORDERS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","GASTROINTESTINAL DISORDERS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","GASTROINTESTINAL DISORDERS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","GASTROINTESTINAL DISORDERS","incidence","n_events",0
"Placebo","PT|GASTROINTESTINAL DISORDERS","ABDOMINAL PAIN [MILD]","incidence","n_subjects",1
"Placebo","PT|GASTROINTESTINAL DISORDERS","ABDOMINAL PAIN [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GASTROINTESTINAL DISORDERS","ABDOMINAL PAIN [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","ABDOMINAL PAIN [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","ABDOMINAL PAIN [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","ABDOMINAL PAIN [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","ABDOMINAL PAIN [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","ABDOMINAL PAIN [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","ABDOMINAL PAIN [MILD]","incidence","n_events",0
"Placebo","PT|GASTROINTESTINAL DISORDERS","CONSTIPATION [MILD]","incidence","n_subjects",1
"Placebo","PT|GASTROINTESTINAL DISORDERS","CONSTIPATION [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GASTROINTESTINAL DISORDERS","CONSTIPATION [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","CONSTIPATION [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","CONSTIPATION [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","CONSTIPATION [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","CONSTIPATION [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","CONSTIPATION [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","CONSTIPATION [MILD]","incidence","n_events",0
"Placebo","PT|GASTROINTESTINAL DISORDERS","DIARRHOEA [MILD]","incidence","n_subjects",9
"Placebo","PT|GASTROINTESTINAL DISORDERS","DIARRHOEA [MILD]","incidence","pct_subjects",10.4651162790698
"Placebo","PT|GASTROINTESTINAL DISORDERS","DIARRHOEA [MILD]","incidence","n_events",9
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","DIARRHOEA [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","DIARRHOEA [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","DIARRHOEA [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","DIARRHOEA [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","DIARRHOEA [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","DIARRHOEA [MILD]","incidence","n_events",0
"Placebo","PT|GASTROINTESTINAL DISORDERS","DYSPEPSIA [MILD]","incidence","n_subjects",1
"Placebo","PT|GASTROINTESTINAL DISORDERS","DYSPEPSIA [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GASTROINTESTINAL DISORDERS","DYSPEPSIA [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","DYSPEPSIA [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","DYSPEPSIA [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","DYSPEPSIA [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","DYSPEPSIA [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","DYSPEPSIA [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","DYSPEPSIA [MILD]","incidence","n_events",0
"Placebo","PT|GASTROINTESTINAL DISORDERS","FLATULENCE [MILD]","incidence","n_subjects",1
"Placebo","PT|GASTROINTESTINAL DISORDERS","FLATULENCE [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GASTROINTESTINAL DISORDERS","FLATULENCE [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","FLATULENCE [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","FLATULENCE [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","FLATULENCE [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","FLATULENCE [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","FLATULENCE [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","FLATULENCE [MILD]","incidence","n_events",0
"Placebo","PT|GASTROINTESTINAL DISORDERS","GASTROOESOPHAGEAL REFLUX DISEASE [MILD]","incidence","n_subjects",1
"Placebo","PT|GASTROINTESTINAL DISORDERS","GASTROOESOPHAGEAL REFLUX DISEASE [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GASTROINTESTINAL DISORDERS","GASTROOESOPHAGEAL REFLUX DISEASE [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","GASTROOESOPHAGEAL REFLUX DISEASE [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","GASTROOESOPHAGEAL REFLUX DISEASE [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","GASTROOESOPHAGEAL REFLUX DISEASE [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","GASTROOESOPHAGEAL REFLUX DISEASE [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","GASTROOESOPHAGEAL REFLUX DISEASE [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","GASTROOESOPHAGEAL REFLUX DISEASE [MILD]","incidence","n_events",0
"Placebo","PT|GASTROINTESTINAL DISORDERS","GLOSSITIS [MILD]","incidence","n_subjects",1
"Placebo","PT|GASTROINTESTINAL DISORDERS","GLOSSITIS [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GASTROINTESTINAL DISORDERS","GLOSSITIS [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","GLOSSITIS [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","GLOSSITIS [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","GLOSSITIS [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","GLOSSITIS [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","GLOSSITIS [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","GLOSSITIS [MILD]","incidence","n_events",0
"Placebo","PT|GASTROINTESTINAL DISORDERS","HIATUS HERNIA [MODERATE]","incidence","n_subjects",1
"Placebo","PT|GASTROINTESTINAL DISORDERS","HIATUS HERNIA [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GASTROINTESTINAL DISORDERS","HIATUS HERNIA [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","HIATUS HERNIA [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","HIATUS HERNIA [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","HIATUS HERNIA [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","HIATUS HERNIA [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","HIATUS HERNIA [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","HIATUS HERNIA [MODERATE]","incidence","n_events",0
"Placebo","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MILD]","incidence","n_subjects",2
"Placebo","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MILD]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MILD]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MILD]","incidence","n_events",0
"Placebo","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MODERATE]","incidence","n_subjects",1
"Placebo","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","NAUSEA [MODERATE]","incidence","n_events",0
"Placebo","PT|GASTROINTESTINAL DISORDERS","VOMITING [MILD]","incidence","n_subjects",2
"Placebo","PT|GASTROINTESTINAL DISORDERS","VOMITING [MILD]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|GASTROINTESTINAL DISORDERS","VOMITING [MILD]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","VOMITING [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","VOMITING [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","VOMITING [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","VOMITING [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","VOMITING [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","VOMITING [MILD]","incidence","n_events",0
"Placebo","PT|GASTROINTESTINAL DISORDERS","VOMITING [MODERATE]","incidence","n_subjects",1
"Placebo","PT|GASTROINTESTINAL DISORDERS","VOMITING [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GASTROINTESTINAL DISORDERS","VOMITING [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","VOMITING [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","VOMITING [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GASTROINTESTINAL DISORDERS","VOMITING [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","VOMITING [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","VOMITING [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GASTROINTESTINAL DISORDERS","VOMITING [MODERATE]","incidence","n_events",0
"Placebo","SOC","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","incidence","n_subjects",21
"Placebo","SOC","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","incidence","pct_subjects",24.4186046511628
"Placebo","SOC","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","incidence","n_events",26
"Zanomaline Low Dose (54 mg)","SOC","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DERMATITIS [MILD]","incidence","n_subjects",5
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DERMATITIS [MILD]","incidence","pct_subjects",5.81395348837209
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DERMATITIS [MILD]","incidence","n_events",5
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DERMATITIS [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DERMATITIS [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DERMATITIS [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DERMATITIS [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DERMATITIS [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DERMATITIS [MILD]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE ERYTHEMA [MILD]","incidence","n_subjects",3
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE ERYTHEMA [MILD]","incidence","pct_subjects",3.48837209302326
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE ERYTHEMA [MILD]","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE ERYTHEMA [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE ERYTHEMA [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE ERYTHEMA [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE ERYTHEMA [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE ERYTHEMA [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE ERYTHEMA [MILD]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE INDURATION [MILD]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE INDURATION [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE INDURATION [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE INDURATION [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE INDURATION [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE INDURATION [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE INDURATION [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE INDURATION [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE INDURATION [MILD]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MILD]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MILD]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MILD]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MILD]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MODERATE]","incidence","n_subjects",2
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MODERATE]","incidence","pct_subjects",2.32558139534884
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MODERATE]","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION [MODERATE]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MILD]","incidence","n_subjects",5
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MILD]","incidence","pct_subjects",5.81395348837209
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MILD]","incidence","n_events",5
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MILD]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MILD]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MILD]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MILD]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MILD]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MILD]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MODERATE]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MODERATE]","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MODERATE]","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS [MODERATE]","incidence","n_events",0
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION [MODERATE]","incidence","n_subjects",1
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION [MODERATE]","incidence","pct_subjects",1.16279069767442
"Placebo","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION [MODERATE]","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION [MODERATE]","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION [MODERATE]","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION [MODERATE]","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION [MODERATE]","incidence","n_subjects",0
